time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-17T20:28:15.470Z,19.2054996490479,-155.462493896484,30.7000007629395,2.3,ml,40,104,,0.150000006,hv,hv72987937,2022-04-17T20:33:45.340Z,"1 km E of Pāhala, Hawaii",earthquake,0.5,0.75999999,0.33,8,automatic,hv,hv
2022-04-17T20:27:42.100Z,19.2355003356934,-155.411834716797,29.0499992370605,2.12,ml,11,244,,0.119999997,hv,hv72987932,2022-04-17T20:33:13.650Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.77,0.720000029,4.23,11,automatic,hv,hv
2022-04-17T20:24:02.056Z,61.5801,-148.0426,13.3,1.1,ml,,,,1.11,ak,ak0224xajya5,2022-04-17T20:36:50.196Z,"32 km SW of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-17T20:21:20.640Z,35.72516667,-97.76416667,4.44,1.52,ml,64,46,0.1439717478,0.22,ok,ok2022hnfp,2022-04-18T16:35:30.722Z,"9 km N of Piedmont, Oklahoma",earthquake,,0.5,0.14,5,reviewed,ok,ok
2022-04-17T20:16:27.924Z,0.583,97.209,10,4.5,mb,,110,0.804,0.77,us,us6000hfkq,2022-04-24T13:30:44.040Z,"199 km SSW of Singkil, Indonesia",earthquake,6.1,1.9,0.113,25,reviewed,us,us
2022-04-17T20:09:14.529Z,35.53916667,-96.76283333,8.8,2.42,ml,96,31,0,0.14,ok,ok2022hnff,2022-04-18T14:13:01.486Z,"9 km NW of Prague, Oklahoma",earthquake,,0.9,0.25,42,reviewed,ok,ok
2022-04-17T20:08:37.281Z,62.9,-148.3476,12.3,1.4,ml,,,,0.66,ak,ak0224xaglji,2022-04-17T20:16:01.844Z,"62 km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-17T20:02:21.966Z,58.2844,-154.914,1.1,-0.3,ml,,,,0.15,ak,ak0224xafa2c,2022-04-17T20:14:46.514Z,"84 km NNW of Karluk, Alaska",earthquake,,6.4,,,automatic,ak,ak
2022-04-17T19:59:31.160Z,38.7809982,-122.7665024,1.48,0.36,md,7,109,0.01028,0.02,nc,nc73719030,2022-04-17T22:32:52.601Z,"1km WNW of The Geysers, CA",earthquake,0.54,1.08,,1,automatic,nc,nc
2022-04-17T19:58:19.160Z,33.6903333,-116.7825,17.72,0.47,ml,23,80,0.06064,0.1,ci,ci40239160,2022-04-18T20:10:07.133Z,"8km SW of Idyllwild, CA",earthquake,0.26,0.45,0.085,14,reviewed,ci,ci
2022-04-17T19:56:44.687Z,61.4724,-148.0288,20.5,1.3,ml,,,,0.96,ak,ak0224xa5gv4,2022-04-17T20:12:39.979Z,"42 km SSW of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-17T19:54:32.570Z,38.7799988,-122.7663345,1.63,0.85,md,21,86,0.02124,0.04,nc,nc73719025,2022-04-17T20:11:56.744Z,"1km WNW of The Geysers, CA",earthquake,0.23,0.44,0.03,4,automatic,nc,nc
2022-04-17T19:50:44.363Z,37.7504,141.72,55.4,4.5,mb,,136,3.053,1.03,us,us7000h2y6,2022-04-18T14:11:16.279Z,"70 km ENE of Namie, Japan",earthquake,9.2,8.4,0.115,22,reviewed,us,us
2022-04-17T19:47:37.159Z,31.68229909,-104.4041241,5.951611328,2.1,ml,13,56,0.08352313452,0.2,tx,tx2022hnen,2022-04-23T04:48:24.315Z,"54 km S of Whites City, New Mexico",earthquake,1.507576143,1.671497764,0.1,9,reviewed,tx,tx
2022-04-17T19:45:44.789Z,60.5466,-151.0522,36,1.1,ml,,,,0.54,ak,ak0224xa340e,2022-04-17T19:54:24.326Z,"2 km NE of Ridgeway, Alaska",earthquake,,5.9,,,automatic,ak,ak
2022-04-17T19:44:16.520Z,35.7871667,-117.6251667,10.01,1.14,ml,23,71,0.03631,0.1,ci,ci40239152,2022-04-18T20:08:02.070Z,"19km NNE of Ridgecrest, CA",earthquake,0.18,0.35,0.112,11,reviewed,ci,ci
2022-04-17T19:43:28.628Z,31.66758591,-104.4050674,6.877099609,2.3,ml,16,61,0.08159636729,0.3,tx,tx2022hnek,2022-04-23T04:54:27.843Z,"56 km S of Whites City, New Mexico",earthquake,1.200548933,1.787450067,0.1,11,reviewed,tx,tx
2022-04-17T19:31:51.933Z,16.6163,-95.0704,35,4.5,mb,,169,2.834,0.75,us,us7000h2y1,2022-04-18T00:20:01.646Z,"7 km NNE of Ixtepec, Mexico",earthquake,8.5,2,0.037,221,reviewed,us,us
2022-04-17T19:31:04.483Z,61.5241,-149.9203,36,1.3,ml,,,,0.78,ak,ak0224xa00v7,2022-04-17T19:50:24.414Z,"1 km E of Big Lake, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-04-17T19:27:50.350Z,19.2053337097168,-155.371170043945,31.4899997711182,2.3,ml,39,170,,0.129999995,hv,hv72987917,2022-04-17T19:33:21.770Z,"11 km E of Pāhala, Hawaii",earthquake,0.54,0.689999998,0.33,4,automatic,hv,hv
2022-04-17T19:25:35.703Z,28.84918213,-98.13453585,3.056844076,2.7,ml,9,63,0.1547845809,0.2,tx,tx2022hndv,2022-04-21T18:32:26.163Z,"18 km SW of Falls City, Texas",earthquake,0.9949585674,2.961455313,0.2,6,reviewed,tx,tx
2022-04-17T19:15:30.410Z,38.7798347,-122.7464981,0.5,0.86,md,15,76,0.00836,0.03,nc,nc73719010,2022-04-17T21:39:55.264Z,"1km ENE of The Geysers, CA",earthquake,0.24,0.49,0.02,4,automatic,nc,nc
2022-04-17T19:12:02.110Z,19.1525001525879,-155.486328125,34.4099998474121,2.36999989,md,36,157,,0.119999997,hv,hv72987907,2022-04-17T19:17:33.370Z,"5 km S of Pāhala, Hawaii",earthquake,0.73,0.930000007,1.38999999,15,automatic,hv,hv
2022-04-17T18:57:59.360Z,33.5028333,-116.5166667,10.2,0.8,ml,34,54,0.05582,0.18,ci,ci40239136,2022-04-17T20:04:37.620Z,"16km ESE of Anza, CA",earthquake,0.23,0.41,0.157,22,reviewed,ci,ci
2022-04-17T18:51:25.011Z,39.9806,-120.0291,10.3,0.3,ml,5,164.19,0.161,0.1051,nn,nn00837640,2022-04-21T22:39:35.157Z,"8 km SE of Doyle, California",earthquake,,5.8,0.45,5,reviewed,nn,nn
2022-04-17T18:43:43.810Z,38.8261681,-122.8320007,2.28,0.85,md,8,151,0.003858,0.01,nc,nc73719000,2022-04-17T21:13:53.097Z,"8km NW of The Geysers, CA",earthquake,0.46,0.96,,1,automatic,nc,nc
2022-04-17T18:35:20.155Z,64.951,-150.8476,12.8,1.3,ml,,,,0.83,ak,ak0224x9fhcj,2022-04-17T18:45:36.413Z,"11 km WSW of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-17T18:32:19.257Z,28.70269775,-99.3794807,8.877075195,2.5,ml,15,72,0.3795216057,0.2,tx,tx2022hnca,2022-04-25T17:19:38.894Z,"19 km W of Hilltop, Texas",earthquake,2.884981308,3.542855295,0.1,6,reviewed,tx,tx
2022-04-17T18:32:15.640Z,19.1596666666667,-155.489,36.38,2.95,ml,53,120,,0.12,hv,hv72987887,2022-04-18T22:05:20.045Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.4,0.51,0.156543256451976,36,reviewed,hv,hv
2022-04-17T18:30:46.090Z,38.8231659,-122.8446655,1.78,0.37,md,8,127,0.007527,0.02,nc,nc73718995,2022-04-17T19:14:34.434Z,"9km WNW of The Geysers, CA",earthquake,0.56,1.14,,1,automatic,nc,nc
2022-04-17T18:28:57.380Z,38.8318329,-122.8166656,1.17,0.85,md,13,83,0.009874,0.01,nc,nc73718990,2022-04-17T19:03:55.364Z,"8km NW of The Geysers, CA",earthquake,0.28,0.67,,1,automatic,nc,nc
2022-04-17T18:24:10.320Z,38.831665,-122.8160019,1.34,0.36,md,11,136,0.009467,0.01,nc,nc73718980,2022-04-17T20:32:52.849Z,"8km NW of The Geysers, CA",earthquake,0.3,0.57,,1,automatic,nc,nc
2022-04-17T18:23:55.310Z,38.8318329,-122.815834,1.32,0.83,md,23,52,0.009552,0.02,nc,nc73718975,2022-04-17T20:05:56.706Z,"8km NW of The Geysers, CA",earthquake,0.17,0.4,0.24,4,automatic,nc,nc
2022-04-17T18:14:24.320Z,47.221333333333334,-123.5305,14.18,0.99,md,13,126,0.07131,0.27,uw,uw61823532,2022-04-18T00:59:10.780Z,"24 km N of Satsop, Washington",earthquake,0.65,1.16,0.16523691319366307,8,reviewed,uw,uw
2022-04-17T18:14:21.693Z,39.9891,-120.0347,7.9,0.7,ml,5,167.95,0.167,0.0802,nn,nn00837639,2022-04-21T22:33:23.802Z,"7 km SE of Doyle, California",earthquake,,5.2,0.19,5,reviewed,nn,nn
2022-04-17T18:10:40.680Z,44.6118333,-112.9943333,4.29,0.14,ml,6,131,0.239,0.19,mb,mb80543454,2022-04-18T22:07:08.410Z,"29 km ESE of Leadore, Idaho",earthquake,0.76,12.74,0.307,2,reviewed,mb,mb
2022-04-17T18:09:55.290Z,47.22233333333333,-123.53216666666667,14.3,1.1300000000000001,md,16,126,0.07271,0.26,uw,uw61823527,2022-04-18T00:45:42.540Z,"24 km N of Satsop, Washington",earthquake,0.55,1.02,0.19133183743640814,9,reviewed,uw,uw
2022-04-17T17:56:51.960Z,17.9886666666667,-66.8096666666667,16.61,2.3,md,25,168,,0.26,pr,pr71344908,2022-04-17T19:35:53.760Z,"1 km ESE of Indios, Puerto Rico",earthquake,0.51,0.43,0.0894870645929489,11,reviewed,pr,pr
2022-04-17T17:55:43.629Z,60.2064,-141.6865,0,1.4,ml,,,,1.24,ak,ak0224x8ydse,2022-04-17T18:10:49.672Z,"132 km WNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-17T17:48:54.855Z,60.7788,-150.8548,54.8,1.5,ml,,,,0.49,ak,ak0224x8wwrb,2022-04-17T18:00:52.222Z,"18 km SSW of Point Possession, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-17T17:38:24.195Z,63.31,-151.005,9.6,1.2,ml,,,,0.7,ak,ak0224x8up6z,2022-04-17T17:46:23.802Z,"44 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-17T17:35:33.460Z,38.8361664,-122.8239975,1.17,0.86,md,7,136,0.01562,0.07,nc,nc73718970,2022-04-17T19:13:53.430Z,"9km NW of The Geysers, CA",earthquake,0.75,1.83,,1,automatic,nc,nc
2022-04-17T17:34:53.350Z,38.8185005,-122.7886658,1.32,0.92,md,20,42,0.00814,0.04,nc,nc73718965,2022-04-17T18:46:53.254Z,"5km NNW of The Geysers, CA",earthquake,0.21,0.41,0.05,4,automatic,nc,nc
2022-04-17T17:31:04.610Z,59.9635,-151.843,50.1,1.4,ml,,,,0.48,ak,ak0224x8t5os,2022-04-17T17:43:39.281Z,"6 km WNW of Happy Valley, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-04-17T17:22:51.960Z,40.4778333,-122.0681667,9.19,1.49,md,8,167,0.07065,0.17,nc,nc73718960,2022-04-17T23:49:34.072Z,"13km SE of Millville, CA",earthquake,0.68,1.53,0.081,8,reviewed,nc,nc
2022-04-17T17:21:33.362Z,59.7994,-152.3648,97.6,1.1,ml,,,,1,ak,ak0224x8r2r7,2022-04-17T17:35:18.769Z,"30 km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-04-17T17:17:00.140Z,36.4011667,-119.926,22.58,2.41,md,46,57,0.1677,0.21,nc,nc73718955,2022-04-18T21:04:53.889Z,"5km S of Lanare, CA",earthquake,0.75,0.36,0.286,43,reviewed,nc,nc
2022-04-17T16:57:30.840Z,34.065,-117.25,14,0.95,ml,43,71,0.04866,0.15,ci,ci40239072,2022-04-18T20:00:00.712Z,"2km NNE of Loma Linda, CA",earthquake,0.23,0.46,0.111,24,reviewed,ci,ci
2022-04-17T16:48:12.835Z,63.3126,-151.0834,0,1.4,ml,,,,0.6,ak,ak0224x8bdvn,2022-04-17T16:58:41.913Z,"40 km SE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-17T16:41:28.480Z,44.6208333,-113.0291667,10.2,0.56,ml,7,156,0.244,0.12,mb,mb80543449,2022-04-18T22:01:58.410Z,"26 km ESE of Leadore, Idaho",earthquake,0.79,2.97,0.114,4,reviewed,mb,mb
2022-04-17T16:31:07.832Z,61.2415,-149.7208,35.9,1.5,ml,,,,0.71,ak,ak0224x87qbg,2022-04-17T18:36:25.331Z,"5 km WSW of Elmendorf Air Force Base, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-17T16:25:47.980Z,39.6966667,-110.6123333,-2.19,1.71,md,9,79,0.02243,0.1,uu,uu60492182,2022-04-17T18:40:37.280Z,"16 km E of Kenilworth, Utah",earthquake,0.43,0.66,0.104,8,reviewed,uu,uu
2022-04-17T16:18:00.500Z,33.681,-116.6856667,17.11,0.47,ml,18,117,0.01561,0.08,ci,ci40239064,2022-04-18T19:48:51.552Z,"7km SSE of Idyllwild, CA",earthquake,0.26,0.28,0.079,11,reviewed,ci,ci
2022-04-17T16:17:22.670Z,19.1380004882812,-155.450332641602,31.2900009155273,2.1400001,md,44,169,,0.109999999,hv,hv72987802,2022-04-17T16:20:30.340Z,"7 km SSE of Pāhala, Hawaii",earthquake,0.59,0.829999983,1.02999997,24,automatic,hv,hv
2022-04-17T16:13:40.000Z,37.9973,-118.6824,13.8,0.7,ml,8,167.96,0.29,0.166,nn,nn00837638,2022-04-21T22:27:11.592Z,"26 km NW of Benton, California",earthquake,,12.7,0.17,2,reviewed,nn,nn
2022-04-17T16:12:35.060Z,38.8068352,-122.7798309,2.17,0.35,md,10,93,0.006449,0.01,nc,nc73718950,2022-04-17T17:40:52.908Z,"4km NNW of The Geysers, CA",earthquake,0.39,0.87,,1,automatic,nc,nc
2022-04-17T16:08:03.029Z,31.1726,142.4287,10,4.5,mb,,99,2.944,0.51,us,us7000h2x7,2022-04-24T18:23:35.040Z,"Izu Islands, Japan region",earthquake,10.6,1.9,0.076,52,reviewed,us,us
2022-04-17T15:52:23.594Z,14.163,119.3564,10,4.5,mb,,105,8.762,0.34,us,us6000hfke,2022-04-24T18:19:45.040Z,"80 km WNW of Cabra, Philippines",earthquake,10.7,1.9,0.121,20,reviewed,us,us
2022-04-17T15:49:54.778Z,-22.5908,170.5049,10,4.6,mb,,99,2.826,0.31,us,us6000hfkm,2022-04-24T17:31:40.040Z,"294 km ESE of Tadine, New Caledonia",earthquake,6.7,1.9,0.222,9,reviewed,us,us
2022-04-17T15:47:54.200Z,33.4953333,-116.4611667,15.24,0.55,ml,21,72,0.04076,0.2,ci,ci40239056,2022-04-18T18:56:08.343Z,"21km ESE of Anza, CA",earthquake,0.38,0.7,0.088,9,reviewed,ci,ci
2022-04-17T15:38:37.110Z,60.0026666666667,-153.126,15.38,-0.28,ml,4,185,,0.17,av,av91540126,2022-04-18T17:19:58.420Z,"59 km ENE of Pedro Bay, Alaska",earthquake,2.44,1.06,0.0582799490555492,4,reviewed,av,av
2022-04-17T15:36:18.893Z,59.8724,-151.9005,75.6,1.4,ml,,,,0.41,ak,ak0224x7ne5d,2022-04-17T15:48:08.454Z,"11 km NNW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-17T15:35:09.060Z,38.178,-118.1924,9.8,0.4,ml,8,162.14,0.247,0.1084,nn,nn00837636,2022-04-21T22:17:54.907Z,"24 km SSW of Mina, Nevada",earthquake,,16.5,0,1,reviewed,nn,nn
2022-04-17T15:34:18.140Z,38.8246651,-122.8556671,2.39,0.37,md,14,65,0.01619,0.02,nc,nc73718940,2022-04-17T17:14:54.756Z,"10km WNW of The Geysers, CA",earthquake,0.32,0.66,0.01,2,automatic,nc,nc
2022-04-17T15:24:27.509Z,14.1505,119.2645,10,4.5,mb,,107,8.791,0.42,us,us6000hfkd,2022-04-24T15:15:20.040Z,"89 km WNW of Cabra, Philippines",earthquake,5.1,1.8,0.092,35,reviewed,us,us
2022-04-17T15:18:25.630Z,33.5916667,-116.8048333,7.89,0.06,ml,14,170,0.03406,0.06,ci,ci40239048,2022-04-18T19:46:23.989Z,"13km WNW of Anza, CA",earthquake,0.24,0.32,0.133,9,reviewed,ci,ci
2022-04-17T15:12:45.060Z,38.8316667,-122.8185,1.74,0.21,md,17,57,0.01056,0.02,nc,nc73718935,2022-04-18T20:38:52.724Z,"8km NW of The Geysers, CA",earthquake,0.22,0.44,0.284,3,reviewed,nc,nc
2022-04-17T15:12:19.270Z,60.2188333333333,-152.8675,10.23,0.38,ml,6,197,,0.15,av,av91540106,2022-04-18T17:16:35.860Z,"69 km WNW of Ninilchik, Alaska",earthquake,4.32,3.84,0.240230724688279,6,reviewed,av,av
2022-04-17T15:10:09.869Z,36.85833333,-97.7935,7.5,1.28,ml,33,103,0.05308958201,0.3,ok,ok2022hmvj,2022-04-18T16:25:25.017Z,"7 km NW of Medford, Oklahoma",earthquake,,0.8,0.17,4,reviewed,ok,ok
2022-04-17T15:09:08.310Z,35.9091667,-117.7455,6.48,0.66,ml,14,58,0.07102,0.05,ci,ci40239040,2022-04-18T19:42:06.962Z,"15km ESE of Little Lake, CA",earthquake,0.12,0.38,0.337,3,reviewed,ci,ci
2022-04-17T15:07:36.317Z,-18.5653,-177.7578,569.06,4.1,mb,,128,4.066,0.48,us,us6000hfka,2022-04-24T14:14:25.040Z,"Fiji region",earthquake,13.3,8.7,0.079,46,reviewed,us,us
2022-04-17T15:07:21.690Z,38.7665,-122.7155,1.92,1.31,md,6,134,0.008807,0.02,nc,nc73718930,2022-04-18T23:22:53.733Z,"2km WSW of Anderson Springs, CA",earthquake,1.16,0.59,,1,reviewed,nc,nc
2022-04-17T15:06:47.569Z,61.8595,-146.7098,32.8,1.3,ml,,,,1.13,ak,ak0224x7h0vq,2022-04-17T15:10:29.897Z,"15 km SSE of Nelchina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-17T15:02:57.479Z,25.9155,128.5682,6.03,4.5,mb,,82,0.954,0.55,us,us7000h2wv,2022-04-24T13:57:38.040Z,"83 km SE of Katsuren-haebaru, Japan",earthquake,5.8,4.6,0.101,32,reviewed,us,us
2022-04-17T14:41:27.147Z,62.986,-151.5982,4.7,1.4,ml,,,,0.77,ak,ak0224x731re,2022-04-17T14:51:43.694Z,"62 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-17T14:24:07.580Z,38.8260002,-122.8118362,1.06,0.74,md,17,56,0.02086,0.04,nc,nc73718880,2022-04-17T15:55:53.315Z,"7km NW of The Geysers, CA",earthquake,0.2,0.52,0.39,3,automatic,nc,nc
2022-04-17T14:15:27.529Z,-59.6863,-25.8971,35.48,4.4,mb,,97,7.917,0.5,us,us6000hfk9,2022-04-24T13:52:02.040Z,"South Sandwich Islands region",earthquake,12,8,0.135,16,reviewed,us,us
2022-04-17T14:12:02.330Z,38.7756667,-122.7261667,1.63,-0.24,md,13,72,0.01119,0.02,nc,nc73718865,2022-04-18T11:42:19.024Z,"3km E of The Geysers, CA",earthquake,0.27,0.38,0.001,3,reviewed,nc,nc
2022-04-17T14:04:06.244Z,-59.66,-25.8515,41.7,4.5,mb,,114,7.919,0.28,us,us6000hfkp,2022-04-24T13:42:01.040Z,"South Sandwich Islands region",earthquake,11.8,8.2,0.205,9,reviewed,us,us
2022-04-17T14:03:30.450Z,34.1453333,-117.4163333,8,0.97,ml,35,63,0.04929,0.13,ci,ci40239016,2022-04-18T19:40:19.271Z,"6km NW of Rialto, CA",earthquake,0.22,0.46,0.121,26,reviewed,ci,ci
2022-04-17T13:58:45.464Z,63.9661,-150.3639,19,1.2,ml,,,,0.98,ak,ak0224x6laqm,2022-04-17T14:20:58.466Z,"61 km W of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-17T13:46:46.540Z,40.2851667,-121.799,11.25,1.61,md,13,81,0.009718,0.22,nc,nc73718855,2022-04-18T00:16:35.217Z,"16km SSE of Manton, CA",earthquake,0.91,0.49,0.176,14,reviewed,nc,nc
2022-04-17T13:33:15.850Z,39.4178333,-123.0825,-0.61,1.62,md,17,115,0.05654,0.18,nc,nc73718845,2022-04-18T14:05:03.196Z,"11km W of Lake Pillsbury, CA",earthquake,0.44,1.11,0.173,16,reviewed,nc,nc
2022-04-17T13:32:35.430Z,35.9326667,-117.7133333,9.64,1.15,ml,19,57,0.0533,0.09,ci,ci40239000,2022-04-18T19:33:43.913Z,"17km E of Little Lake, CA",earthquake,0.18,0.31,0.376,8,reviewed,ci,ci
2022-04-17T13:30:19.030Z,47.71066666666667,-120.22783333333334,-0.38,0.17,ml,7,135,0.0465,0.1,uw,uw61823477,2022-04-18T00:13:19.600Z,"4 km NNW of Entiat, Washington",earthquake,0.37,12.05,0.03344056533077891,3,reviewed,uw,uw
2022-04-17T13:27:57.438Z,-10.4367,120.2777,35,4.3,mb,,141,2.634,0.61,us,us6000hfk8,2022-04-24T13:28:48.040Z,"86 km S of Waingapu, Indonesia",earthquake,7.5,2,0.177,11,reviewed,us,us
2022-04-17T13:26:39.840Z,33.8281667,-115.5671667,6.47,0.63,ml,12,105,0.1345,0.13,ci,ci37495909,2022-04-18T18:22:15.344Z,"20km NW of Desert Center, CA",earthquake,0.36,1.52,0.152,6,reviewed,ci,ci
2022-04-17T13:19:26.954Z,63.5046,-151.2386,4.2,1.4,ml,,,,1.12,ak,ak0224x6cwdz,2022-04-17T13:22:52.968Z,"24 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-17T13:10:29.850Z,37.0741667,-117.9305,4.02,1.95,ml,21,80,0.2405,0.14,ci,ci40238984,2022-04-18T19:30:31.896Z,"33km ESE of Big Pine, CA",earthquake,0.21,1.91,0.255,12,reviewed,ci,ci
2022-04-17T12:56:41.955Z,62.947,-150.2873,67.7,1.4,ml,,,,1.19,ak,ak0224x5zffn,2022-04-17T13:05:51.528Z,"55 km NNE of Petersville, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-04-17T12:52:22.620Z,33.7011667,-116.7201667,16.92,0.81,ml,34,59,0.01116,0.17,ci,ci40238976,2022-04-17T13:47:29.551Z,"4km S of Idyllwild, CA",earthquake,0.28,0.47,0.129,23,reviewed,ci,ci
2022-04-17T12:51:01.800Z,62.9857,-149.6384,65.1,1.4,ml,,,,0.61,ak,ak0224x5y9rh,2022-04-17T13:05:50.725Z,"56 km SW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-17T12:50:59.018Z,40.1006,-119.6707,14.1,0.6,ml,3,184.58,0.084,0.0116,nn,nn00837635,2022-04-21T22:05:33.578Z,"17 km NNW of Sutcliffe, Nevada",earthquake,,5.3,0.1,3,reviewed,nn,nn
2022-04-17T12:47:16.168Z,28.73565674,-99.37741268,12.05619303,2.6,ml,16,70,0.4125418981,0.2,tx,tx2022hmqr,2022-04-21T20:07:06.802Z,"20 km WNW of Hilltop, Texas",earthquake,2.479946366,2.543779963,0.1,9,reviewed,tx,tx
2022-04-17T12:45:40.710Z,19.2431659698486,-155.413162231445,31.5699996948242,1.88,md,41,131,,0.119999997,hv,hv72987717,2022-04-17T12:48:58.420Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.52,0.829999983,0.469999999,9,automatic,hv,hv
2022-04-17T12:39:36.520Z,19.1933326721191,-155.485336303711,32.0800018310547,2.26999998,md,47,75,,0.140000001,hv,hv72987712,2022-04-17T12:42:55.340Z,"1 km SSW of Pāhala, Hawaii",earthquake,0.46,0.720000029,1.39999998,26,automatic,hv,hv
2022-04-17T12:36:03.809Z,61.6371,-149.5311,35.3,1.3,ml,,,,0.35,ak,ak0224x5v264,2022-04-17T12:39:44.537Z,"3 km ENE of Meadow Lakes, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-04-17T12:27:55.149Z,36.448,-98.77016667,9.66,0.63,ml,18,89,0.02519505587,0.07,ok,ok2022hmpz,2022-04-18T16:51:25.028Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.3,0.27,4,reviewed,ok,ok
2022-04-17T12:25:07.959Z,47.4261,-112.723,30.79,2.7,ml,,60,0.357,0.59,us,us7000h2wc,2022-05-01T04:44:54.040Z,"26 km WSW of Augusta, Montana",earthquake,3.1,7.9,0.047,60,reviewed,us,us
2022-04-17T12:19:45.148Z,59.8956,-153.7487,150.2,1.7,ml,,,,0.39,ak,ak0224x5ri35,2022-04-17T18:09:27.374Z,"23 km ENE of Pedro Bay, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2022-04-17T12:19:39.793Z,5.3486,126.2807,86.23,4.5,mb,,45,1.846,0.49,us,us7000h2wb,2022-05-01T05:18:40.040Z,"90 km E of Sarangani, Philippines",earthquake,5.9,7.5,0.083,42,reviewed,us,us
2022-04-17T12:06:11.610Z,33.486,-116.553,7.36,0.48,ml,15,81,0.04202,0.08,ci,ci40238968,2022-04-17T13:47:38.363Z,"14km SE of Anza, CA",earthquake,0.2,0.35,0.188,10,reviewed,ci,ci
2022-04-17T12:05:14.540Z,37.545,-118.8726667,6.54,0.43,md,13,109,0.05673,0.01,nc,nc73718835,2022-04-18T10:45:38.507Z,"14km SE of Mammoth Lakes, CA",earthquake,0.65,0.87,0.255,13,reviewed,nc,nc
2022-04-17T12:00:46.832Z,60.7569,-149.0481,13.2,1.7,ml,,,,0.47,ak,ak0224x5nfql,2022-04-17T12:12:59.776Z,"19 km W of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-17T12:00:45.930Z,19.2576666666667,-65.1315,30.52,3.36,md,14,309,,0.28,pr,pr71344893,2022-04-17T12:42:42.210Z,"103 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.15,18.74,0.0332535271330539,9,reviewed,pr,pr
2022-04-17T11:54:09.005Z,60.7869,-149.0648,10.6,3,ml,,,,0.59,ak,ak0224x5dhst,2022-05-01T05:25:46.010Z,"18 km SSE of Girdwood, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2022-04-17T11:45:33.999Z,8.7469,127.5341,10,4.3,mb,,90,2.554,0.46,us,us6000hfk6,2022-04-23T12:06:44.040Z,"135 km E of Aras-asan, Philippines",earthquake,6.7,1.9,0.125,18,reviewed,us,us
2022-04-17T11:44:57.350Z,38.8450012,-122.8151703,1.32,0.9,md,22,51,0.01157,0.02,nc,nc73718830,2022-04-17T12:11:56.912Z,"8km WNW of Cobb, CA",earthquake,0.21,0.38,0.19,4,automatic,nc,nc
2022-04-17T11:35:52.770Z,44.6135,-112.9736667,2.53,2.04,ml,36,51,0.232,0.23,mb,mb80543214,2022-04-17T15:03:35.530Z,"30 km W of Lima, Montana",earthquake,0.38,1.56,0.227,23,reviewed,mb,mb
2022-04-17T11:35:29.645Z,57.0524,-135.7162,3.4,1.7,ml,,,,0.93,ak,ak0224x59guc,2022-04-18T00:26:57.939Z,"23 km W of Sitka, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-17T11:34:32.707Z,58.9917,-154.5329,126.9,1.5,ml,,,,0.39,ak,ak0224x599dq,2022-04-17T11:55:46.879Z,"51 km SSE of Kokhanok, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-17T11:32:34.225Z,-1.5103,136.9604,30.56,4.6,mb,,64,4.911,0.48,us,us7000h2w1,2022-05-01T05:37:01.040Z,"104 km ESE of Biak, Indonesia",earthquake,8.2,3.6,0.061,81,reviewed,us,us
